id,user,text,timestamp,in_reply_to,mentioned_users,reactions,total_reactions
1594306121.084500,U016SKT2WLS,Can I ask who wrote the Week 0 crafted reading? Was it you <@U016C909613>? It is _excellent_,"Mon, 19 Jan 1970 10:51:46 GMT",1594306121.084500,U016C909613,"[{""name"":""raised_hands"",""users"":[""U016PEM9U5B"",""U0169MPEV3R"",""U017DK86Y6L"",""U017E2A2KPS"",""U016M08G1M4""],""count"":5},{""name"":""100"",""users"":[""U016Q1J7Y83"",""U016ND71JPP"",""U017E2A2KPS"",""U016M08G1M4""],""count"":4}]",9
1594306697.087300,U0169JE8HV5,I agree! And was wondering the same :eyes:,"Mon, 19 Jan 1970 10:51:46 GMT",1594306121.084500,,,0
1594306831.087600,U016M08G1M4,"Agreed, I could feel my brain getting re-wired whilst reading that :)","Mon, 19 Jan 1970 10:51:46 GMT",1594306121.084500,,,0
1594307635.089500,U016PEM9U5B,Just getting to the brief on van Gogh - reminds me of something I like to say re: the tension between improving and being joyfully who we already are - `We are always already and never enough`,"Mon, 19 Jan 1970 10:51:47 GMT",1594306121.084500,,,0
1594309035.095300,U016Q1J7Y83,I'm betting on <@U016Q117G67>...,"Mon, 19 Jan 1970 10:51:49 GMT",1594306121.084500,U016Q117G67,,0
1594309810.097400,U016Q117G67,*slinks away quietly,"Mon, 19 Jan 1970 10:51:49 GMT",1594306121.084500,,"[{""name"":""eyes"",""users"":[""U016SKT2WLS"",""U016Q1J7Y83"",""U016QSG6Y4A"",""U017HFE51EU""],""count"":4},{""name"":""raised_hands"",""users"":[""U016KTNEFTQ""],""count"":1}]",5
1594310388.098000,U016C909613,"the secret isn’t so safe anymore, andy :smile: :smile: :smile:","Mon, 19 Jan 1970 10:51:50 GMT",1594306121.084500,,,0
1594310980.101700,U016SKT2WLS,:clap: :clap: :clap: Great work <@U016Q117G67>!,"Mon, 19 Jan 1970 10:51:50 GMT",1594306121.084500,U016Q117G67,"[{""name"":""raised_hands"",""users"":[""U016M08G1M4""],""count"":1}]",1
1594339862.164900,U017E2A2KPS,"I agree. This curriculum is thoughtfully written and well aligned with the mission and ethos of what you are trying to achieve in  this space. Deep, critical, high level thinking. Excellent work <@U016Q117G67> ! So glad I am here.","Mon, 19 Jan 1970 10:52:19 GMT",1594306121.084500,U016Q117G67,"[{""name"":""seedling"",""users"":[""U016PEM9U5B""],""count"":1}]",1
1594303356.083000,U016TPYEEBC,Hello everyone! Excited to be here and get to know people!,"Mon, 19 Jan 1970 10:51:43 GMT",,,"[{""name"":""wave"",""users"":[""U0169MPEV3R"",""U016PNPMFSN"",""U016PP38YLA"",""U0169JE8HV5"",""U0172CM3049"",""U016HFP7P2A"",""U016SKT2WLS"",""U017HN6F9NU"",""U016AMDF215""],""count"":9}]",9
1594286559.076300,U016Q117G67,Yo <@U016PEM9U5B> given your intro I feel like you may enjoy <https://louisedrulhe.fr/internet-atlas/>,"Mon, 19 Jan 1970 10:51:26 GMT",,U016PEM9U5B,"[{""name"":""sparkles"",""users"":[""U016PEM9U5B""],""count"":1}]",1
1594284646.075600,U016WQPK6J0,Quick question - will the Thursday time slot 12-1.30 PM ET be a weekly reoccurring event?,"Mon, 19 Jan 1970 10:51:24 GMT",1594284646.075600,,"[{""name"":""white_check_mark"",""users"":[""U0172CB3649""],""count"":1}]",1
1594284901.075700,U016C8XH6NR,"Yesss, this is the plan for now. But we are open to ideas since, we have all the  timezones at one place. :sweat_smile:","Mon, 19 Jan 1970 10:51:24 GMT",1594284646.075600,,"[{""name"":""+1"",""users"":[""U016WQPK6J0"",""U016PEM9U5B"",""U0172CB3649""],""count"":3}]",3
1594287503.076400,U016KTNEFTQ,"Yeah, that would be cool for me in Asia... it is midnight here :P","Mon, 19 Jan 1970 10:51:27 GMT",1594284646.075600,,,0
